TimeStamp,Milliseconds,ReferentNumber,L_Wrist Root_W,L_forearm Stub_W,L_Thumb Tip_W,L_Thumb 0_W, L_Thumb 1_W, L_Thumb 2_W, L_Thumb 3_W, L_Index Tip_W, L_Index 1_W, L_Index 2_W, L_Index 3_W, L_Middle Tip_W, L_Middle 1_W, L_Middle 2_W,L_Middle 3_W, L_Ring Tip_W, L_Rign 1_W, L_Ring 2_W, L_Ring 3_W, L_Pinky Tip_W, L_Pinky 0_W, L_Pinky 1_W, L_Pinky 2_W, L_Pinky 3_W,L_Wrist Root_C,L_forearm Stub_C,L_Thumb Tip_C,L_Thumb 0_C, L_Thumb 1_C, L_Thumb 2_C, L_Thumb 3_C, L_Index Tip_C, L_Index 1_C, L_Index 2_C, L_Index 3_C, L_Middle Tip_C, L_Middle 1_C, L_Middle 2_C,L_Middle 3_C, L_Ring Tip_C, L_Rign 1_C, L_Ring 2_C, L_Ring 3_C, L_Pinky Tip_C, L_Pinky 0_C, L_Pinky 1_C, L_Pinky 2_C, L_Pinky 3_C,R_Wrist Root_W,R_forearm Stub_W,R_Thumb Tip_W,R_Thumb 0_W, R_Thumb 1_W, R_Thumb 2_W, R_Thumb 3_W, R_Index Tip_W, R_Index 1_W, R_Index 2_W, R_Index 3_W, R_Middle Tip_W, R_Middle 1_W, R_Middle 2_W,R_Middle 3_W, R_Ring Tip_W, R_Rign 1_W, R_Ring 2_W, R_Ring 3_W, R_Pinky Tip_W, R_Pinky 0_W, R_Pinky 1_W, R_Pinky 2_W, R_Pinky 3_W,R_Wrist Root_C,R_forearm Stub_C,R_Thumb Tip_C,R_Thumb 0_C, R_Thumb 1_C, R_Thumb 2_C, R_Thumb 3_C, R_Index Tip_C, R_Index 1_C, R_Index 2_C, R_Index 3_C, R_Middle Tip_C, R_Middle 1_C, R_Middle 2_C,R_Middle 3_C, R_Ring Tip_C, R_Rign 1_C, R_Ring 2_C, R_Ring 3_C, R_Pinky Tip_C, R_Pinky 0_C, R_Pinky 1_C, R_Pinky 2_C, R_Pinky 3_C
1717419969,324,3,X=23.874 Y=13.806 Z=-52.345,X=23.874 Y=13.806 Z=-52.345,X=34.552 Y=5.544 Z=-54.524,X=25.791 Y=12.288 Z=-53.042,X=27.049 Y=10.147 Z=-53.156,X=29.283 Y=7.803 Z=-53.446,X=32.346 Y=6.460 Z=-53.925,X=40.319 Y=8.264 Z=-54.663,X=32.977 Y=9.998 Z=-51.414,X=36.643 Y=9.188 Z=-51.952,X=38.622 Y=8.638 Z=-53.251,X=41.736 Y=11.206 Z=-54.922,X=33.252 Y=12.212 Z=-51.301,X=37.491 Y=11.936 Z=-51.923,X=39.786 Y=11.564 Z=-53.401,X=40.358 Y=13.358 Z=-56.143,X=32.929 Y=14.109 Z=-52.091,X=36.774 Y=14.329 Z=-52.703,X=38.835 Y=13.974 Z=-54.342,X=38.029 Y=15.788 Z=-56.740,X=27.694 Y=15.384 Z=-53.185,X=32.235 Y=15.848 Z=-53.216,X=35.183 Y=16.540 Z=-53.736,X=36.628 Y=16.372 Z=-55.154,X=0.000 Y=-0.000 Z=0.000,X=0.000 Y=0.000 Z=0.000,X=-5.931 Y=-11.375 Z=-4.738,X=-1.050 Y=-2.007 Z=-1.155,X=-2.907 Y=-3.534 Z=-1.783,X=-4.774 Y=-6.025 Z=-2.723,X=-5.499 Y=-9.159 Z=-3.756,X=-2.311 Y=-16.620 Z=-4.995,X=-2.355 Y=-9.600 Z=-0.732,X=-2.452 Y=-13.240 Z=-1.790,X=-2.453 Y=-15.089 Z=-3.368,X=0.827 Y=-17.551 Z=-4.872,X=-0.173 Y=-9.565 Z=-0.254,X=0.357 Y=-13.679 Z=-1.360,X=0.611 Y=-15.788 Z=-3.113,X=2.890 Y=-15.728 Z=-5.536,X=1.747 Y=-8.869 Z=-0.653,X=2.693 Y=-12.527 Z=-1.618,X=2.950 Y=-14.383 Z=-3.503,X=4.967 Y=-13.014 Z=-5.438,X=2.300 Y=-3.407 Z=-0.942,X=3.505 Y=-7.790 Z=-1.369,X=4.748 Y=-10.512 Z=-2.065,X=5.050 Y=-11.766 Z=-3.634,P=-7.857490 Y=171.623927 R=80.789802,P=-7.857490 Y=171.623927 R=80.789802,P=16.024457 Y=159.375308 R=163.458983,P=2.545403 Y=120.446875 R=130.552421,P=4.980842 Y=133.639092 R=160.523795,P=7.923363 Y=156.317700 R=153.498664,P=16.024457 Y=159.375308 R=163.458983,P=41.310932 Y=166.105566 R=79.725531,P=7.907641 Y=167.550959 R=84.851979,P=32.055209 Y=164.515775 R=80.702285,P=41.310932 Y=166.105566 R=79.725531,P=39.346842 Y=167.655708 R=68.206967,P=8.006503 Y=176.292890 R=79.204760,P=32.095751 Y=170.902595 R=75.864779,P=39.346842 Y=167.655708 R=68.206967,P=50.269181 Y=153.640146 R=50.694012,P=8.776766 Y=-176.707267 R=73.707135,P=37.988887 Y=170.229982 R=63.675221,P=50.269181 Y=153.640146 R=50.694012,P=48.506435 Y=154.142289 R=35.051461,P=0.122530 Y=-174.149759 R=55.678899,P=9.435387 Y=-166.776929 R=66.288648,P=44.016941 Y=173.427991 R=48.931095,P=48.506435 Y=154.142289 R=35.051461,P=0.000000 Y=90.000000 R=90.000001,P=0.000000 Y=90.000000 R=90.000001,P=25.424338 Y=81.277583 R=171.592847,P=14.626632 Y=39.414226 R=130.268584,P=16.797755 Y=53.139193 R=163.104123,P=17.791835 Y=76.929922 R=160.663336,P=25.424338 Y=81.277583 R=171.592847,P=49.285715 Y=94.372147 R=92.689944,P=16.207364 Y=88.447713 R=93.842940,P=40.485450 Y=89.926830 R=91.472475,P=49.285715 Y=94.372147 R=92.689944,P=47.107891 Y=95.444632 R=80.967612,P=14.861642 Y=97.325839 R=89.365576,P=39.463113 Y=96.862896 R=87.700220,P=47.107891 Y=95.444632 R=80.967612,P=59.956066 Y=83.167587 R=63.453081,P=14.348628 Y=104.506744 R=84.658085,P=45.337693 Y=97.841816 R=76.558349,P=59.956066 Y=83.167587 R=63.453081,P=58.164386 Y=83.045254 R=47.324353,P=5.368744 Y=105.384593 R=66.581599,P=13.059031 Y=114.535092 R=78.045760,P=50.610157 Y=103.509958 R=63.929322,P=58.164386 Y=83.045254 R=47.324353
1717419969,336,3,X=23.880 Y=13.785 Z=-52.382,X=23.880 Y=13.785 Z=-52.382,X=34.551 Y=5.522 Z=-54.582,X=25.794 Y=12.266 Z=-53.082,X=27.052 Y=10.125 Z=-53.196,X=29.285 Y=7.781 Z=-53.489,X=32.348 Y=6.438 Z=-53.977,X=40.316 Y=8.242 Z=-54.748,X=32.986 Y=9.979 Z=-51.474,X=36.650 Y=9.170 Z=-52.024,X=38.625 Y=8.618 Z=-53.329,X=41.727 Y=11.179 Z=-55.028,X=33.261 Y=12.194 Z=-51.368,X=37.497 Y=11.916 Z=-52.009,X=39.785 Y=11.541 Z=-53.497,X=40.366 Y=13.337 Z=-56.223,X=32.935 Y=14.089 Z=-52.160,X=36.778 Y=14.308 Z=-52.786,X=38.839 Y=13.953 Z=-54.425,X=38.024 Y=15.763 Z=-56.829,X=27.697 Y=15.362 Z=-53.238,X=32.238 Y=15.826 Z=-53.287,X=35.183 Y=16.517 Z=-53.821,X=36.625 Y=16.348 Z=-55.242,X=0.000 Y=-0.000 Z=0.000,X=0.000 Y=0.000 Z=0.000,X=-5.928 Y=-11.376 Z=-4.738,X=-1.050 Y=-2.007 Z=-1.155,X=-2.907 Y=-3.534 Z=-1.784,X=-4.774 Y=-6.025 Z=-2.723,X=-5.497 Y=-9.160 Z=-3.756,X=-2.308 Y=-16.619 Z=-4.997,X=-2.355 Y=-9.600 Z=-0.732,X=-2.451 Y=-13.240 Z=-1.790,X=-2.451 Y=-15.089 Z=-3.369,X=0.827 Y=-17.544 Z=-4.883,X=-0.173 Y=-9.565 Z=-0.254,X=0.357 Y=-13.677 Z=-1.364,X=0.610 Y=-15.784 Z=-3.121,X=2.898 Y=-15.744 Z=-5.522,X=1.747 Y=-8.869 Z=-0.653,X=2.693 Y=-12.527 Z=-1.618,X=2.953 Y=-14.389 Z=-3.496,X=4.972 Y=-13.018 Z=-5.436,X=2.300 Y=-3.407 Z=-0.942,X=3.505 Y=-7.790 Z=-1.369,X=4.748 Y=-10.511 Z=-2.067,X=5.052 Y=-11.766 Z=-3.635,P=-7.599532 Y=171.629352 R=80.688801,P=-7.599532 Y=171.629352 R=80.688801,P=16.261252 Y=159.349997 R=163.308466,P=2.636770 Y=120.432888 R=130.288690,P=5.120140 Y=133.619532 R=160.290283,P=8.156239 Y=156.325484 R=153.342558,P=16.261252 Y=159.349997 R=163.308466,P=41.568246 Y=166.009548 R=79.554962,P=8.158610 Y=167.552256 R=84.730325,P=32.301531 Y=164.449526 R=80.544074,P=41.568246 Y=166.009548 R=79.554962,P=39.679113 Y=167.525149 R=68.032891,P=8.330462 Y=176.266942 R=79.123488,P=32.427164 Y=170.813392 R=75.731194,P=39.679113 Y=167.525149 R=68.032891,P=50.248570 Y=153.716119 R=50.673338,P=9.034519 Y=-176.720145 R=73.661291,P=38.081993 Y=170.237095 R=63.606250,P=50.248570 Y=153.716118 R=50.673338,P=48.654072 Y=154.113341 R=34.923043,P=0.397171 Y=-174.158063 R=55.645247,P=9.746384 Y=-166.788516 R=66.287485,P=44.249457 Y=173.385856 R=48.836828,P=48.654072 Y=154.113341 R=34.923043,P=0.000000 Y=90.000000 R=90.000001,P=0.000000 Y=90.000000 R=90.000001,P=25.426551 Y=81.306968 R=171.606292,P=14.634315 Y=39.420509 R=130.270164,P=16.794936 Y=53.149056 R=163.111218,P=17.797336 Y=76.971746 R=160.680788,P=25.426551 Y=81.306968 R=171.606292,P=49.291980 Y=94.400545 R=92.692490,P=16.204058 Y=88.474449 R=93.844428,P=40.484297 Y=89.954389 R=91.474298,P=49.291980 Y=94.400545 R=92.692490,P=47.192139 Y=95.443685 R=80.961748,P=14.920580 Y=97.330076 R=89.365947,P=39.539061 Y=96.866068 R=87.699465,P=47.192139 Y=95.443685 R=80.961748,P=59.684839 Y=83.427969 R=63.704498,P=14.333332 Y=104.506249 R=84.658181,P=45.162109 Y=97.897520 R=76.603274,P=59.684839 Y=83.427967 R=63.704497,P=58.072753 Y=83.231921 R=47.484494,P=5.368744 Y=105.384599 R=66.581601,P=13.093374 Y=114.538559 R=78.044118,P=50.572393 Y=103.558695 R=63.962416,P=58.072753 Y=83.231921 R=47.484494
1717419969,350,3,X=23.885 Y=13.763 Z=-52.423,X=23.885 Y=13.763 Z=-52.423,X=34.550 Y=5.499 Z=-54.649,X=25.797 Y=12.242 Z=-53.127,X=27.054 Y=10.101 Z=-53.242,X=29.287 Y=7.756 Z=-53.540,X=32.349 Y=6.416 Z=-54.038,X=40.310 Y=8.217 Z=-54.842,X=32.994 Y=9.958 Z=-51.540,X=36.657 Y=9.149 Z=-52.104,X=38.625 Y=8.594 Z=-53.417,X=41.713 Y=11.147 Z=-55.142,X=33.270 Y=12.173 Z=-51.438,X=37.503 Y=11.892 Z=-52.097,X=39.782 Y=11.513 Z=-53.598,X=40.366 Y=13.310 Z=-56.314,X=32.941 Y=14.067 Z=-52.232,X=36.782 Y=14.284 Z=-52.872,X=38.840 Y=13.927 Z=-54.515,X=38.015 Y=15.733 Z=-56.925,X=27.699 Y=15.338 Z=-53.295,X=32.240 Y=15.802 Z=-53.359,X=35.184 Y=16.489 Z=-53.908,X=36.620 Y=16.318 Z=-55.334,X=0.000 Y=-0.000 Z=0.000,X=0.000 Y=0.000 Z=0.000,X=-5.923 Y=-11.376 Z=-4.742,X=-1.050 Y=-2.007 Z=-1.155,X=-2.907 Y=-3.534 Z=-1.784,X=-4.773 Y=-6.025 Z=-2.723,X=-5.493 Y=-9.160 Z=-3.758,X=-2.306 Y=-16.614 Z=-5.003,X=-2.355 Y=-9.600 Z=-0.732,X=-2.449 Y=-13.240 Z=-1.793,X=-2.449 Y=-15.086 Z=-3.373,X=0.824 Y=-17.532 Z=-4.899,X=-0.173 Y=-9.565 Z=-0.254,X=0.356 Y=-13.676 Z=-1.369,X=0.609 Y=-15.779 Z=-3.132,X=2.900 Y=-15.751 Z=-5.518,X=1.747 Y=-8.869 Z=-0.653,X=2.692 Y=-12.527 Z=-1.619,X=2.953 Y=-14.391 Z=-3.495,X=4.973 Y=-13.019 Z=-5.440,X=2.300 Y=-3.407 Z=-0.942,X=3.505 Y=-7.790 Z=-1.369,X=4.747 Y=-10.511 Z=-2.071,X=5.051 Y=-11.765 Z=-3.639,P=-7.417986 Y=171.650112 R=80.538224,P=-7.417986 Y=171.650112 R=80.538224,P=16.410979 Y=159.316384 R=163.121969,P=2.639574 Y=120.427681 R=130.053623,P=5.168284 Y=133.607680 R=160.063749,P=8.301594 Y=156.334205 R=153.157116,P=16.410979 Y=159.316385 R=163.121969,P=41.753342 Y=165.879382 R=79.328129,P=8.339060 Y=167.550598 R=84.565114,P=32.473428 Y=164.361572 R=80.338942,P=41.753342 Y=165.879382 R=79.328129,P=39.937141 Y=167.361901 R=67.799066,P=8.588285 Y=176.238613 R=78.986091,P=32.687637 Y=170.698011 R=75.538600,P=39.937141 Y=167.361901 R=67.799066,P=50.128553 Y=153.789228 R=50.629772,P=9.231897 Y=-176.736005 R=73.550715,P=38.092030 Y=170.220172 R=63.479913,P=50.128553 Y=153.789228 R=50.629772,P=48.699496 Y=154.097778 R=34.785134,P=0.609792 Y=-174.157869 R=55.545060,P=10.002872 Y=-166.803721 R=66.211328,P=44.395805 Y=173.314812 R=48.680050,P=48.699496 Y=154.097778 R=34.785134,P=0.000000 Y=90.000000 R=89.999999,P=0.000000 Y=90.000000 R=89.999999,P=25.427960 Y=81.328031 R=171.615695,P=14.639735 Y=39.425205 R=130.271351,P=16.791643 Y=53.156922 R=163.116623,P=17.802389 Y=77.009540 R=160.695751,P=25.427960 Y=81.328031 R=171.615695,P=49.307825 Y=94.426217 R=92.696801,P=16.210661 Y=88.497198 R=93.846133,P=40.491561 Y=89.978201 R=91.476682,P=49.307825 Y=94.426217 R=92.696802,P=47.282822 Y=95.440737 R=80.955542,P=14.986065 Y=97.332571 R=89.366259,P=39.621931 Y=96.867386 R=87.698555,P=47.282822 Y=95.440737 R=80.955542,P=59.399236 Y=83.697333 R=63.964460,P=14.322859 Y=104.504844 R=84.658169,P=44.980432 Y=97.954969 R=76.649697,P=59.399236 Y=83.697333 R=63.964460,P=57.961898 Y=83.449801 R=47.674002,P=5.368745 Y=105.384591 R=66.581597,P=13.126215 Y=114.541740 R=78.042516,P=50.521375 Y=103.616549 R=64.003580,P=57.961898 Y=83.449801 R=47.674002
1717419969,364,3,X=23.879 Y=13.718 Z=-52.480,X=23.879 Y=13.718 Z=-52.480,X=34.537 Y=5.456 Z=-54.738,X=25.788 Y=12.196 Z=-53.189,X=27.046 Y=10.055 Z=-53.305,X=29.277 Y=7.710 Z=-53.608,X=32.338 Y=6.374 Z=-54.119,X=40.291 Y=8.172 Z=-54.966,X=32.993 Y=9.917 Z=-51.628,X=36.652 Y=9.108 Z=-52.209,X=38.614 Y=8.552 Z=-53.532,X=41.684 Y=11.096 Z=-55.288,X=33.268 Y=12.133 Z=-51.532,X=37.497 Y=11.850 Z=-52.214,X=39.765 Y=11.467 Z=-53.730,X=40.348 Y=13.262 Z=-56.437,X=32.936 Y=14.024 Z=-52.329,X=36.773 Y=14.240 Z=-52.987,X=38.826 Y=13.881 Z=-54.636,X=37.990 Y=15.681 Z=-57.050,X=27.689 Y=15.292 Z=-53.372,X=32.229 Y=15.757 Z=-53.457,X=35.170 Y=16.442 Z=-54.023,X=36.600 Y=16.269 Z=-55.455,X=0.000 Y=-0.000 Z=0.000,X=0.000 Y=0.000 Z=0.000,X=-5.919 Y=-11.376 Z=-4.745,X=-1.050 Y=-2.007 Z=-1.155,X=-2.907 Y=-3.534 Z=-1.784,X=-4.773 Y=-6.025 Z=-2.724,X=-5.489 Y=-9.160 Z=-3.761,X=-2.304 Y=-16.609 Z=-5.011,X=-2.355 Y=-9.600 Z=-0.732,X=-2.448 Y=-13.239 Z=-1.796,X=-2.448 Y=-15.083 Z=-3.379,X=0.820 Y=-17.519 Z=-4.918,X=-0.173 Y=-9.565 Z=-0.254,X=0.355 Y=-13.675 Z=-1.374,X=0.607 Y=-15.772 Z=-3.143,X=2.902 Y=-15.757 Z=-5.514,X=1.747 Y=-8.869 Z=-0.653,X=2.692 Y=-12.527 Z=-1.620,X=2.953 Y=-14.393 Z=-3.494,X=4.973 Y=-13.019 Z=-5.444,X=2.300 Y=-3.407 Z=-0.942,X=3.505 Y=-7.790 Z=-1.369,X=4.746 Y=-10.510 Z=-2.075,X=5.050 Y=-11.764 Z=-3.644,P=-7.241197 Y=171.662825 R=80.418282,P=-7.241197 Y=171.662825 R=80.418282,P=16.579965 Y=159.275116 R=162.972128,P=2.659648 Y=120.416959 R=129.841147,P=5.244607 Y=133.585101 R=159.862239,P=8.479885 Y=156.367322 R=153.013280,P=16.579965 Y=159.275116 R=162.972128,P=41.991494 Y=165.756569 R=79.139577,P=8.552856 Y=167.538309 R=84.431950,P=32.697677 Y=164.273401 R=80.166625,P=41.991494 Y=165.756569 R=79.139577,P=40.296265 Y=167.162555 R=67.568543,P=8.839404 Y=176.200849 R=78.879144,P=33.007269 Y=170.568037 R=75.370704,P=40.296265 Y=167.162555 R=67.568543,P=50.149682 Y=153.721904 R=50.489437,P=9.444037 Y=-176.763605 R=73.468133,P=38.196720 Y=170.159134 R=63.352946,P=50.149682 Y=153.721904 R=50.489437,P=48.810287 Y=153.978714 R=34.587200,P=0.810341 Y=-174.161354 R=55.473041,P=10.290608 Y=-166.849361 R=66.154413,P=44.592870 Y=173.198342 R=48.519154,P=48.810288 Y=153.978716 R=34.587201,P=0.000000 Y=90.000000 R=89.999999,P=0.000000 Y=90.000000 R=89.999999,P=25.448485 Y=81.338909 R=171.629218,P=14.641861 Y=39.426966 R=130.271800,P=16.802175 Y=53.155941 R=163.118463,P=17.833403 Y=77.076298 R=160.726815,P=25.448485 Y=81.338909 R=171.629218,P=49.379816 Y=94.455011 R=92.711855,P=16.254467 Y=88.514944 R=93.849263,P=40.553738 Y=89.999259 R=91.482581,P=49.379816 Y=94.455012 R=92.711855,P=47.484653 Y=95.411881 R=80.931630,P=15.053838 Y=97.325558 R=89.366138,P=39.772279 Y=96.855537 R=87.694764,P=47.484653 Y=95.411881 R=80.931630,P=59.271456 Y=83.812994 R=64.080686,P=14.339856 Y=104.496165 R=84.657430,P=44.906334 Y=97.974281 R=76.669561,P=59.271456 Y=83.812994 R=64.080686,P=57.929784 Y=83.529984 R=47.741633,P=5.368744 Y=105.384587 R=66.581598,P=13.211198 Y=114.524064 R=78.034272,P=50.538145 Y=103.621612 R=64.007709,P=57.929786 Y=83.529986 R=47.741635
1717419969,378,3,X=23.872 Y=13.669 Z=-52.543,X=23.872 Y=13.669 Z=-52.543,X=34.521 Y=5.405 Z=-54.835,X=25.779 Y=12.146 Z=-53.256,X=27.035 Y=10.005 Z=-53.374,X=29.265 Y=7.659 Z=-53.682,X=32.325 Y=6.325 Z=-54.207,X=40.277 Y=8.122 Z=-55.079,X=32.990 Y=9.871 Z=-51.720,X=36.647 Y=9.062 Z=-52.312,X=38.605 Y=8.504 Z=-53.640,X=41.658 Y=11.042 Z=-55.429,X=33.265 Y=12.087 Z=-51.629,X=37.491 Y=11.803 Z=-52.330,X=39.750 Y=11.417 Z=-53.858,X=40.330 Y=13.211 Z=-56.560,X=32.929 Y=13.977 Z=-52.428,X=36.764 Y=14.192 Z=-53.102,X=38.812 Y=13.832 Z=-54.756,X=37.961 Y=15.625 Z=-57.179,X=27.678 Y=15.242 Z=-53.452,X=32.218 Y=15.708 Z=-53.556,X=35.155 Y=16.391 Z=-54.141,X=36.578 Y=16.214 Z=-55.579,X=0.000 Y=-0.000 Z=0.000,X=0.000 Y=0.000 Z=0.000,X=-5.918 Y=-11.373 Z=-4.751,X=-1.050 Y=-2.007 Z=-1.155,X=-2.907 Y=-3.534 Z=-1.783,X=-4.774 Y=-6.024 Z=-2.726,X=-5.486 Y=-9.159 Z=-3.766,X=-2.303 Y=-16.612 Z=-5.006,X=-2.355 Y=-9.600 Z=-0.732,X=-2.448 Y=-13.239 Z=-1.794,X=-2.448 Y=-15.085 Z=-3.375,X=0.818 Y=-17.510 Z=-4.929,X=-0.173 Y=-9.565 Z=-0.254,X=0.355 Y=-13.674 Z=-1.377,X=0.606 Y=-15.768 Z=-3.149,X=2.904 Y=-15.762 Z=-5.510,X=1.747 Y=-8.869 Z=-0.653,X=2.691 Y=-12.527 Z=-1.621,X=2.954 Y=-14.395 Z=-3.492,X=4.972 Y=-13.016 Z=-5.451,X=2.300 Y=-3.407 Z=-0.942,X=3.505 Y=-7.790 Z=-1.369,X=4.745 Y=-10.509 Z=-2.081,X=5.048 Y=-11.762 Z=-3.650,P=-7.016051 Y=171.699480 R=80.259079,P=-7.016051 Y=171.699480 R=80.259079,P=16.787014 Y=159.227951 R=162.769141,P=2.677870 Y=120.421463 R=129.566392,P=5.335276 Y=133.574109 R=159.598830,P=8.697923 Y=156.414210 R=152.818933,P=16.787013 Y=159.227951 R=162.769141,P=42.279545 Y=165.607164 R=78.890129,P=8.814671 Y=167.534563 R=84.256047,P=32.969375 Y=164.170168 R=79.939741,P=42.279545 Y=165.607164 R=78.890129,P=40.722914 Y=166.929889 R=67.270738,P=9.144913 Y=176.173410 R=78.736344,P=33.389604 Y=170.422209 R=75.150673,P=40.722914 Y=166.929889 R=67.270738,P=50.221325 Y=153.589584 R=50.249817,P=9.714090 Y=-176.778965 R=73.356231,P=38.361060 Y=170.076521 R=63.169125,P=50.221325 Y=153.589584 R=50.249817,P=48.951274 Y=153.822402 R=34.314515,P=1.067300 Y=-174.146055 R=55.374959,P=10.629476 Y=-166.877540 R=66.078934,P=44.832585 Y=173.066624 R=48.307944,P=48.951274 Y=153.822402 R=34.314515,P=0.000000 Y=90.000000 R=90.000000,P=0.000000 Y=90.000000 R=90.000000,P=25.469903 Y=81.339018 R=171.638867,P=14.642414 Y=39.427383 R=130.271901,P=16.813339 Y=53.152966 R=163.118884,P=17.867184 Y=77.146158 R=160.758783,P=25.469902 Y=81.339018 R=171.638867,P=49.458675 Y=94.481194 R=92.727818,P=16.301510 Y=88.529315 R=93.852345,P=40.621368 Y=90.017048 R=91.488580,P=49.458675 Y=94.481194 R=92.727818,P=47.711374 Y=95.377223 R=80.903890,P=15.125344 Y=97.316245 R=89.365921,P=39.939169 Y=96.840585 R=87.690311,P=47.711374 Y=95.377223 R=80.903890,P=59.163123 Y=83.908725 R=64.178724,P=14.359997 Y=104.486035 R=84.656561,P=44.846005 Y=97.988086 R=76.685913,P=59.163123 Y=83.908725 R=64.178724,P=57.893494 Y=83.612868 R=47.813797,P=5.368743 Y=105.384594 R=66.581603,P=13.287926 Y=114.506479 R=78.026545,P=50.547996 Y=103.628359 R=64.014442,P=57.893494 Y=83.612868 R=47.813797
1717419969,392,3,X=23.865 Y=13.619 Z=-52.640,X=23.865 Y=13.619 Z=-52.640,X=34.523 Y=5.381 Z=-54.984,X=25.773 Y=12.102 Z=-53.362,X=27.034 Y=9.964 Z=-53.485,X=29.267 Y=7.623 Z=-53.806,X=32.328 Y=6.298 Z=-54.346,X=40.278 Y=8.113 Z=-55.226,X=32.993 Y=9.841 Z=-51.850,X=36.652 Y=9.041 Z=-52.451,X=38.608 Y=8.490 Z=-53.783,X=41.640 Y=11.033 Z=-55.595,X=33.264 Y=12.057 Z=-51.757,X=37.488 Y=11.783 Z=-52.472,X=39.741 Y=11.403 Z=-54.012,X=40.317 Y=13.205 Z=-56.704,X=32.921 Y=13.948 Z=-52.552,X=36.754 Y=14.172 Z=-53.238,X=38.799 Y=13.819 Z=-54.897,X=37.931 Y=15.609 Z=-57.326,X=27.664 Y=15.202 Z=-53.559,X=32.203 Y=15.678 Z=-53.676,X=35.136 Y=16.366 Z=-54.275,X=36.554 Y=16.194 Z=-55.719,X=0.000 Y=-0.000 Z=0.000,X=0.000 Y=0.000 Z=0.000,X=-5.918 Y=-11.370 Z=-4.759,X=-1.050 Y=-2.007 Z=-1.155,X=-2.907 Y=-3.534 Z=-1.783,X=-4.775 Y=-6.022 Z=-2.728,X=-5.484 Y=-9.157 Z=-3.771,X=-2.304 Y=-16.617 Z=-4.999,X=-2.355 Y=-9.600 Z=-0.732,X=-2.448 Y=-13.240 Z=-1.791,X=-2.448 Y=-15.088 Z=-3.369,X=0.815 Y=-17.501 Z=-4.940,X=-0.173 Y=-9.565 Z=-0.254,X=0.355 Y=-13.674 Z=-1.379,X=0.605 Y=-15.765 Z=-3.155,X=2.905 Y=-15.767 Z=-5.507,X=1.747 Y=-8.869 Z=-0.653,X=2.691 Y=-12.527 Z=-1.621,X=2.954 Y=-14.397 Z=-3.491,X=4.969 Y=-13.011 Z=-5.461,X=2.300 Y=-3.407 Z=-0.942,X=3.505 Y=-7.790 Z=-1.369,X=4.743 Y=-10.508 Z=-2.087,X=5.046 Y=-11.759 Z=-3.658,P=-6.804576 Y=171.724940 R=80.125360,P=-6.804576 Y=171.724940 R=80.125360,P=16.996686 Y=159.138849 R=162.595136,P=2.701200 Y=120.414846 R=129.317875,P=5.452145 Y=133.542742 R=159.360858,P=8.927493 Y=156.436970 R=152.657384,P=16.996686 Y=159.138849 R=162.595136,P=42.438543 Y=165.484705 R=78.680562,P=8.980607 Y=167.529898 R=84.105483,P=33.112527 Y=164.088699 R=79.752415,P=42.438543 Y=165.484705 R=78.680562,P=41.083600 Y=166.732824 R=67.015728,P=9.396211 Y=176.155308 R=78.618195,P=33.698079 Y=170.306927 R=74.968437,P=41.083600 Y=166.732824 R=67.015728,P=50.300267 Y=153.468694 R=50.038509,P=9.954101 Y=-176.791044 R=73.266767,P=38.506028 Y=170.012670 R=63.019101,P=50.300267 Y=153.468694 R=50.038509,P=49.141602 Y=153.591190 R=33.990626,P=1.304807 Y=-174.138275 R=55.297899,P=10.973016 Y=-166.907082 R=66.020021,P=45.090015 Y=172.933065 R=48.107371,P=49.141602 Y=153.591190 R=33.990626,P=0.000000 Y=90.000000 R=90.000001,P=0.000000 Y=90.000000 R=90.000001,P=25.508276 Y=81.297224 R=171.643381,P=14.637158 Y=39.422828 R=130.270747,P=16.847027 Y=53.135873 R=163.113782,P=17.921377 Y=77.198126 R=160.792786,P=25.508276 Y=81.297224 R=171.643381,P=49.421128 Y=94.477663 R=92.718703,P=16.265201 Y=88.532375 R=93.850840,P=40.571237 Y=90.017985 R=91.485093,P=49.421128 Y=94.477664 R=92.718703,P=47.881724 Y=95.350930 R=80.878143,P=15.156543 Y=97.313449 R=89.365885,P=40.043006 Y=96.833751 R=87.687317,P=47.881724 Y=95.350930 R=80.878143,P=59.069318 Y=83.992351 R=64.262166,P=14.367389 Y=104.481122 R=84.656161,P=44.778397 Y=98.007016 R=76.703506,P=59.069318 Y=83.992351 R=64.262166,P=57.925943 Y=83.602570 R=47.788473,P=5.368745 Y=105.384598 R=66.581600,P=13.390126 Y=114.497742 R=78.018538,P=50.592312 Y=103.630578 R=64.007125,P=57.925943 Y=83.602570 R=47.788473
